MAPNUM	MINLAT	MAXLAT	MINLON	MAXLON	LABLAT	LABLON	XRED	YRED	XGREEN	YGREEN	XDOUBLE	YDOUBLE	XGRID	YGRID	PERIM	AREA	GRIDX	GRIDY	XGRIDCOO	YGRIDCOO	BOXSIZEX	BOXSIZEY	COMPLETE	TOTALCEL	TOTALRED	TOTALGRE	TOTALDOU	MEANPERI	MEANAREA	
1.000	1749.000	1999.000	1350.000	1580.000	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
2.000	-31.000	4279.000	-890.000	3820.000	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	890.000	3889.000	.	.	8.000	17.000	29.721	106.202	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	860.000	3779.000	.	.	8.000	16.000	38.390	272.983	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	780.000	4099.000	.	.	7.000	18.000	33.437	186.717	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1300.000	4029.000	.	.	9.000	17.000	47.059	1708.442	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1280.000	3929.000	.	.	9.000	17.000	61.920	2813.408	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1420.000	3959.000	.	.	10.000	17.000	23.529	29.905	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1440.000	3849.000	.	.	10.000	17.000	37.152	581.238	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1360.000	3789.000	.	.	9.000	16.000	35.913	841.185	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1550.000	3779.000	.	.	10.000	16.000	20.433	465.834	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1510.000	3739.000	.	.	10.000	16.000	63.158	1425.874	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1370.000	3689.000	.	.	10.000	16.000	21.053	43.324	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1300.000	3619.000	.	.	9.000	16.000	52.012	734.216	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1260.000	3509.000	.	.	9.000	16.000	46.440	491.905	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1470.000	3529.000	.	.	10.000	16.000	39.628	1257.177	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1510.000	3559.000	.	.	10.000	16.000	41.486	400.272	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1570.000	3569.000	.	.	10.000	16.000	74.923	3118.596	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1590.000	3489.000	.	.	10.000	15.000	53.870	2451.476	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1480.000	3499.000	.	.	10.000	15.000	39.009	212.405	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	910.000	3619.000	.	.	8.000	16.000	63.777	128.056	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	840.000	3609.000	.	.	8.000	16.000	34.056	1211.935	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	320.000	3519.000	.	.	6.000	16.000	22.910	389.920	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	-150.000	3629.000	.	.	4.000	16.000	29.721	237.710	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	-220.000	3269.000	.	.	4.000	15.000	90.402	20.320	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	-220.000	3399.000	.	.	4.000	15.000	27.245	1536.294	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	50.000	3379.000	.	.	5.000	15.000	47.059	1063.175	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	220.000	3309.000	.	.	6.000	15.000	32.198	1575.401	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	120.000	3339.000	.	.	5.000	15.000	28.483	1076.211	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	40.000	3309.000	.	.	5.000	15.000	35.294	1048.989	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	260.000	3349.000	.	.	6.000	15.000	26.006	1673.935	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	90.000	3589.000	.	.	5.000	16.000	33.437	1497.187	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	510.000	3349.000	.	.	7.000	15.000	37.771	1131.037	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	520.000	3419.000	.	.	7.000	15.000	40.248	1851.451	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	860.000	3289.000	.	.	8.000	15.000	54.489	1634.061	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	870.000	3359.000	.	.	8.000	15.000	32.817	313.240	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1180.000	3319.000	.	.	9.000	15.000	45.820	776.390	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1060.000	3379.000	.	.	8.000	15.000	20.433	425.960	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1290.000	3439.000	.	.	9.000	15.000	55.728	2268.593	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1620.000	3339.000	.	.	10.000	15.000	61.300	3574.845	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1620.000	3439.000	.	.	10.000	15.000	44.582	1617.192	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1590.000	3329.000	.	.	10.000	15.000	31.579	1161.326	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1350.000	3369.000	.	.	9.000	15.000	66.873	554.400	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1440.000	3309.000	.	.	10.000	15.000	14.861	426.727	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1640.000	3269.000	.	.	10.000	15.000	32.817	1721.861	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1560.000	3669.000	.	.	10.000	16.000	78.638	5009.154	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1700.000	3469.000	.	.	11.000	15.000	37.771	24.538	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1650.000	3559.000	.	.	10.000	16.000	78.638	1334.241	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1800.000	3309.000	.	.	11.000	15.000	40.248	772.173	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1710.000	3309.000	.	.	11.000	15.000	47.059	669.804	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2110.000	3389.000	.	.	12.000	15.000	61.300	1980.657	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2150.000	3309.000	.	.	12.000	15.000	53.870	2680.367	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2050.000	3349.000	.	.	12.000	15.000	20.433	909.047	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2000.000	3379.000	.	.	12.000	15.000	81.115	2837.945	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2060.000	3219.000	.	.	12.000	15.000	48.916	876.842	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2170.000	3159.000	.	.	12.000	14.000	55.728	986.878	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2200.000	3189.000	.	.	12.000	14.000	26.006	623.029	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2480.000	3399.000	.	.	13.000	15.000	44.582	1558.531	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2460.000	3299.000	.	.	13.000	15.000	32.198	1687.738	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2420.000	3199.000	.	.	13.000	14.000	35.913	1649.398	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2270.000	3439.000	.	.	13.000	15.000	29.102	1152.891	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2310.000	3109.000	.	.	13.000	14.000	18.576	227.741	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2540.000	3119.000	.	.	14.000	14.000	16.718	817.798	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2590.000	3369.000	.	.	14.000	15.000	28.483	36.040	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2560.000	3189.000	.	.	14.000	14.000	35.913	285.251	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2680.000	3559.000	.	.	14.000	16.000	29.721	786.359	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2530.000	3559.000	.	.	14.000	16.000	56.966	1099.982	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2660.000	3679.000	.	.	14.000	16.000	59.443	3200.261	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2310.000	3699.000	.	.	13.000	16.000	56.347	1077.744	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2300.000	3209.000	.	.	13.000	14.000	37.152	423.660	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2280.000	3079.000	.	.	13.000	14.000	21.672	262.631	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2480.000	3019.000	.	.	13.000	14.000	37.771	1284.782	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2660.000	3019.000	.	.	14.000	14.000	48.916	780.224	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2680.000	2959.000	.	.	14.000	14.000	36.533	802.078	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2810.000	2969.000	.	.	14.000	14.000	40.867	1256.793	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2820.000	3029.000	.	.	15.000	14.000	59.443	2262.842	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2940.000	3029.000	.	.	15.000	14.000	47.059	2009.029	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2860.000	2909.000	.	.	15.000	13.000	32.817	1439.676	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2680.000	2879.000	.	.	14.000	13.000	31.579	334.327	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2700.000	2909.000	.	.	14.000	13.000	30.960	865.723	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3040.000	2989.000	.	.	15.000	14.000	27.245	711.212	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3050.000	2949.000	.	.	15.000	14.000	30.960	1016.783	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3040.000	2869.000	.	.	15.000	13.000	44.582	932.435	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3090.000	2969.000	.	.	15.000	14.000	30.960	1124.520	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3240.000	2899.000	.	.	16.000	13.000	35.294	1865.253	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3220.000	2989.000	.	.	16.000	14.000	38.390	1656.299	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3240.000	3069.000	.	.	16.000	14.000	33.437	1331.173	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3240.000	3189.000	.	.	16.000	14.000	31.579	420.976	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3330.000	3069.000	.	.	16.000	14.000	23.529	259.180	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3350.000	3109.000	.	.	16.000	14.000	27.864	680.539	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3340.000	3029.000	.	.	16.000	14.000	31.579	214.322	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3430.000	2959.000	.	.	17.000	14.000	35.913	940.486	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3450.000	3059.000	.	.	17.000	14.000	55.108	2229.486	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3580.000	2929.000	.	.	17.000	14.000	22.910	744.568	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3390.000	2649.000	.	.	16.000	13.000	80.495	1200.817	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3280.000	2819.000	.	.	16.000	13.000	47.059	726.164	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3300.000	2879.000	.	.	16.000	13.000	71.207	1802.375	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3350.000	2759.000	.	.	16.000	13.000	89.783	1984.491	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3280.000	2599.000	.	.	16.000	12.000	27.245	248.828	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3220.000	2589.000	.	.	16.000	12.000	34.675	90.483	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3170.000	2759.000	.	.	16.000	13.000	52.632	1221.520	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3180.000	2529.000	.	.	16.000	12.000	44.582	115.788	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3120.000	2739.000	.	.	16.000	13.000	48.297	30.672	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3070.000	2779.000	.	.	15.000	13.000	48.916	539.447	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3040.000	2799.000	.	.	15.000	13.000	45.201	856.905	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3080.000	2679.000	.	.	15.000	13.000	54.489	1023.685	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3100.000	2619.000	.	.	15.000	12.000	42.724	1257.560	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3120.000	2699.000	.	.	16.000	13.000	66.254	3140.067	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2980.000	2579.000	.	.	15.000	12.000	60.062	1726.078	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3130.000	2479.000	.	.	16.000	12.000	30.960	1335.774	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3060.000	2479.000	.	.	15.000	12.000	40.248	1343.442	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2960.000	2509.000	.	.	15.000	12.000	47.059	935.886	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2910.000	2509.000	.	.	15.000	12.000	39.628	580.471	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2920.000	2539.000	.	.	15.000	12.000	32.817	510.692	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2780.000	2509.000	.	.	14.000	12.000	32.198	161.796	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2810.000	2619.000	.	.	14.000	12.000	58.824	233.876	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2800.000	2639.000	.	.	14.000	13.000	33.437	295.987	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2820.000	2679.000	.	.	15.000	13.000	28.483	230.425	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2870.000	2719.000	.	.	15.000	13.000	52.632	542.515	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2970.000	2649.000	.	.	15.000	13.000	50.155	1520.191	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2850.000	2849.000	.	.	15.000	13.000	49.536	292.536	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2830.000	2909.000	.	.	15.000	13.000	44.582	1689.271	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2820.000	2809.000	.	.	15.000	13.000	67.492	1850.684	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	3090.000	2919.000	.	.	15.000	13.000	48.297	2400.100	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2730.000	2749.000	.	.	14.000	13.000	42.105	1805.826	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2700.000	2819.000	.	.	14.000	13.000	24.768	1246.058	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2720.000	2849.000	.	.	14.000	13.000	45.820	2290.063	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2680.000	2679.000	.	.	14.000	13.000	42.724	1194.299	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2550.000	2709.000	.	.	14.000	13.000	81.115	1785.889	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2500.000	2729.000	.	.	13.000	13.000	61.920	1791.257	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2480.000	2879.000	.	.	13.000	13.000	43.344	733.832	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2410.000	2799.000	.	.	13.000	13.000	35.913	879.525	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2530.000	2529.000	.	.	14.000	12.000	28.483	431.711	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2640.000	2569.000	.	.	14.000	12.000	42.105	1284.015	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2670.000	2479.000	.	.	14.000	12.000	47.678	1459.997	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2600.000	2489.000	.	.	14.000	12.000	30.341	412.541	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2230.000	2869.000	.	.	12.000	13.000	53.870	2134.785	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2300.000	2719.000	.	.	13.000	13.000	41.486	913.648	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2330.000	2629.000	.	.	13.000	12.000	40.867	952.372	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2300.000	2569.000	.	.	13.000	12.000	62.539	1771.320	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2300.000	2469.000	.	.	13.000	12.000	56.966	665.203	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2190.000	2609.000	.	.	12.000	12.000	61.300	1253.343	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2110.000	2609.000	.	.	12.000	12.000	76.161	1047.072	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2080.000	2789.000	.	.	12.000	13.000	53.870	96.617	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2090.000	2879.000	.	.	12.000	13.000	29.721	1025.985	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2120.000	2909.000	.	.	12.000	13.000	57.585	1237.623	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1920.000	2689.000	.	.	11.000	13.000	60.062	1543.195	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1880.000	2769.000	.	.	11.000	13.000	41.486	468.901	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1950.000	2859.000	.	.	12.000	13.000	60.062	2255.174	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1940.000	2609.000	.	.	11.000	12.000	65.635	2325.336	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1850.000	2569.000	.	.	11.000	12.000	60.062	1610.674	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1950.000	2479.000	.	.	12.000	12.000	38.390	745.334	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1750.000	2519.000	.	.	11.000	12.000	22.291	215.089	.	.	.	.	.	.	.	.	.	.	.	.	.	
